Material,Description,Procurement,Base Unit,Material Type,Material Group,Matl Grp Desc.
2010136301,POWER CORD AR CPL RED GLOSSY ACCENT,F,EA,ZRAW,201,Cordset
2010136302,9744R POWER CORD AR CPL LY NEW,F,EA,ZRAW,201,Cordset
2010136502,POWER CORD MS&SG CPL RED&BLACK,F,EA,ZRAW,201,Cordset
2010136503,9744R POWER CORD SG CPL VOLEX NEW,F,EA,ZRAW,201,Cordset
2010136601,POWER CORD BR3 POLE RED Cable Clip,F,EA,ZRAW,201,Cordset
2010136602,POWER CORD BR 3P RED GLOSSY ACCENT,F,EA,ZRAW,201,Cordset
2010137502,9744R POWER CORD AU CPL RED GLOSSY ACCEN,F,EA,ZRAW,201,Cordset
2010137503,POWER CORD AU BLACK&RED LOGO CHANGE,F,EA,ZRAW,201,Cordset
2010141900,POWER CORD CPL CH RED,F,EA,ZRAW,201,Cordset
2010142101,POWER CORD CPL KR RED GLOSSY ACCENT,F,EA,ZRAW,201,Cordset
2010142300,POWER CORD CPL UK RED,F,EA,ZRAW,201,Cordset
2010142400,POWER CORD CPL BR&PERU 2PIN RED,F,EA,ZRAW,201,Cordset
2010142500,POWER CORD CPL AR RED,F,EA,ZRAW,201,Cordset
2010143202,9744R POWER CORD CL CPL RED GLOSSY ACCEN,F,EA,ZRAW,201,Cordset
2010144301,POWER CORD CPL UK RED GLOSSY ACCENT,F,EA,ZRAW,201,Cordset
2010144400,POWER CORD CPL BR RED,F,EA,ZRAW,201,Cordset
2010144401,POWER CORD CPL BR RED GLOSSY ACCENT,F,EA,ZRAW,201,Cordset
2010144601,POWER CORD PERU CPL BLACK&RED,F,EA,ZRAW,201,Cordset
2010144700,POWER CORD VDE CPL FERRARI RED,F,EA,ZRAW,201,Cordset
2010144701,POWER CORD VDE CPL FERRARI RED with clip,F,EA,ZRAW,201,Cordset
2010144702,POWER CORD VDE CPL  RED&BLACK,F,EA,ZRAW,201,Cordset
2010144703,POWERCORD VDE CPL RED&BLACK TA HSING VLX,F,EA,ZRAW,201,Cordset
2010144800,POWER CORD VDE CPL RED H05VV-F 3C BATAM,F,EA,ZRAW,201,Cordset
2010144801,POWER CORD VDE CPL RED with clip BATAM,F,EA,ZRAW,201,Cordset
2010144802,POWER CORD VDE CPL RED&BLACK BATAM,F,EA,ZRAW,201,Cordset
2010144803,POWER CORD EU COMPACT PLUG  TA HSING VLX,F,EA,ZRAW,201,Cordset
2010144804,9770 POWER CORD EU BLACK VOLEX,F,EA,ZRAW,201,Cordset
2010144900,Power cordset  230V,F,EA,ZRAW,201,Cordset
2010145000,Power cordset 100V,F,EA,ZRAW,201,Cordset
2010145001,Power cordset  100V,F,EA,ZRAW,201,Cordset
2010145302,POWER CORD CPL MX BLACK&RED LOGO CHANGE,F,EA,ZRAW,201,Cordset
2010145400,9663 Power cordset with Swiss plug,F,EA,ZRAW,201,Cordset
2010145600,POWER CORD CPL SG&MY RED,F,EA,ZRAW,201,Cordset
2010145601,POWER CORD CPL SG&MY RED GLOSSY ACCENT,F,EA,ZRAW,201,Cordset
2010145701,POWER CORD CPL JP RED GLOSSY ACCENT,F,EA,ZRAW,201,Cordset
2010146301,POWER CORD TW RED FOR DROP (9774) GLOSSY,F,EA,ZRAW,201,Cordset
2010146302,POWER CORD TW RED GLOSSY CPL 9774,F,EA,ZRAW,201,Cordset
2010146601,POWER CORD CPL CHILE RED GLOSSY ACCENT,F,EA,ZRAW,201,Cordset
2010147200,AUSTRALIA POWER CORD,F,EA,ZRAW,201,Cordset
2010147400,PH POWER CORD,F,EA,ZRAW,201,Cordset
2010147501,POWER CORD CPL AR RED GLOSSY ACCENT,F,EA,ZRAW,201,Cordset
2010148101,POWER CORD CHILE CPL BLACK&RED,F,EA,ZRAW,201,Cordset
2010148200,POWER CORD UK CPL RED H05VV-F 3C BATAM,F,EA,ZRAW,201,Cordset
2010148201,POWER CORD UK CPL RED&BLACK BATAM,F,EA,ZRAW,201,Cordset
2010148202,POWER CORD UK CPL RED&BLACK BATAM,F,EA,ZRAW,201,Cordset
2010148203,POWER CORD UK CPL NEW TA HSING  VLX,F,EA,ZRAW,201,Cordset
2010148204,9770 POWER CORD UK BLACK VOLEX,F,EA,ZRAW,201,Cordset
2010148400,POWER CORD SG CPL RED H05VV-F 3C BATAM,F,EA,ZRAW,201,Cordset
2010148401,POWER CORD SG CPL RED&BLACK BATAM,F,EA,ZRAW,201,Cordset
2010148402,POWER CORD SG CPL RED&BLACK BATAM,F,EA,ZRAW,201,Cordset
2010148403,9770 POWER CORD SG CPL VOLEX NEW,F,EA,ZRAW,201,Cordset
2010150100,H.CORDSET JAPAN PLUG LY-33B with fus,F,EA,ZRAW,201,Cordset
2010150101,H.CORDSET Japan plug LY-33B wit,F,EA,ZRAW,201,Cordset
2010150102,H.CORDSET Japan plug LY-33B INC SHRINK T,F,EA,ZRAW,201,Cordset
2010150300,H.CORDSET VDE PLUG LY-16 with fus,F,EA,ZRAW,201,Cordset
2010150301,H.CORDSET VDE PLUG LY-16 INC SHRINK TUBE,F,EA,ZRAW,201,Cordset
2010150400,H.CORDSET UL PLUG LY-13 with fuse,F,EA,ZRAW,201,Cordset
2010150401,H.CORDSET UL PLUG LY-13 INC SHRINK TUBE,F,EA,ZRAW,201,Cordset
2010150500,POWER CORD VDE RED WITH CLIP CPL VOLEX,F,EA,ZRAW,201,Cordset
2010150501,POWER CORD VDE GLOSSY RED ACCENT VOLEX,F,EA,ZRAW,201,Cordset
2010150502,POWER CORD EU COMPACT PLUG TA HSING  VLX,F,EA,ZRAW,201,Cordset
2010150600,POWER CORD UK RED  WITH CLIP VOLEX,F,EA,ZRAW,201,Cordset
2010150601,POWER CORD UK GLOSSY RED ACCENT VOLEX,F,EA,ZRAW,201,Cordset
2010150602,POWER CORD UK NEW TA HSING VLX,F,EA,ZRAW,201,Cordset
2010150700,POWER CORD UK CPL RED&BLACK BATAM,F,EA,ZRAW,201,Cordset
2010150701,POWER CORD UK CPL RED&BLACK TA HSING VLX,F,EA,ZRAW,201,Cordset
2010151700,POWER CORD CH GLOSSY RED ACCENT VOLEX,F,EA,ZRAW,201,Cordset
2010151701,POWER CORD CH TA HSING VLX,F,EA,ZRAW,201,Cordset
2010151900,POWER CORD AU GLOSSY RED ACCENT VOLEX,F,EA,ZRAW,201,Cordset
2010151901,POWER CORD AU GLOSSY RED ACCENT VOLEX,F,EA,ZRAW,201,Cordset
2010151902,POWER CORD AU CPL TA HSING VLX,F,EA,ZRAW,201,Cordset
2010152500,H.CORDSET JP PLUG LY-33B RED with fuse,F,EA,ZRAW,201,Cordset
2010153100,POWER CORD CH CPL RED&BLACK BATAM,F,EA,ZRAW,201,Cordset
2010153101,9770 POWER CORD CH CPL VOLEX NEW,F,EA,ZRAW,201,Cordset
2010153102,9770 POWER CORD CH BLACK VOLEX,F,EA,ZRAW,201,Cordset
2010153700,SHIGA KR power cord LY-16 with fuse,F,EA,ZRAW,201,Cordset
2010153701,SHIGA KR power cord LY-16 INC SHRINK TUB,F,EA,ZRAW,201,Cordset
2010154400,POWER CORD CPL DROP AU RED GLOSSY ACCENT,F,EA,ZRAW,201,Cordset
2010155400,9744R POWER CORD ISRAEL CPL RED&BLACK,F,EA,ZRAW,201,Cordset
2010156700,POWER CORD MX CPL BLACK&RED BATAM,F,EA,ZRAW,201,Cordset
2010156800,POWERCORD CHILE CPL BLK&RED TA HSING VLX,F,EA,ZRAW,201,Cordset
2010157200,POWER CORD CPL CN RED GLOSSY ACCENT,F,EA,ZRAW,201,Cordset
2010158600,AUSTRALIA POWER CORD VOLEX,F,EA,ZRAW,201,Cordset
2010158700,EU POWER CORD VOLEX,F,EA,ZRAW,201,Cordset
2010159900,POWER CORD CHILE TA HSING VLX,F,EA,ZRAW,201,Cordset
2010159901,POWER CORD CHILE CPL NEW TA HSING VLX,F,EA,ZRAW,201,Cordset
2010160500,POWER CORD TW 2 POLE RED&BLACK,F,EA,ZRAW,201,Cordset
2010160501,POWER CORD 9770 TW 110V BLACK CORD,F,EA,ZRAW,201,Cordset
2010161700,H.CORDSET PLUG LY-13 with fus AU,F,EA,ZRAW,201,Cordset
2010161800,Power cord with fuses EU 230V,F,EA,ZRAW,201,Cordset
2010165400,POWER CORD ANZ CPL GLOSSY RED,F,EA,ZRAW,201,Cordset
2010165401,POWERCORD ANZ CPL GLOSSYRED TA HSING VLX,F,EA,ZRAW,201,Cordset
2010165500,POWER CORD XXXX,F,EA,ZRAW,201,Cordset
2010166000,POWER CORD 9774 UK TA HSING VLX,F,EA,ZRAW,201,Cordset
2010166100,POWER CORD AUSTRALIA,F,EA,ZRAW,201,Cordset
2010166200,POWER CORD 9774 EU TA HSING VLX,F,EA,ZRAW,201,Cordset
2010166300,POWER CORD UK CPL.,F,EA,ZRAW,201,Cordset
2010166400,POWER CORD 9774 SG TA HSING VLX,F,EA,ZRAW,201,Cordset
2010166500,POWER CORD CHILE CPL.,F,EA,ZRAW,201,Cordset
2010166600,POWER CORD 9774 AU TA HSING VLX,F,EA,ZRAW,201,Cordset
2010166700,POWER CORD AUS BLACK&RED LOGO CHANGE,F,EA,ZRAW,201,Cordset
2010166701,POWER CORD 9770 AU TA HSING VLX,F,EA,ZRAW,201,Cordset
2010166800,POWER CORD AUSTRALIA,F,EA,ZRAW,201,Cordset
2010167300,Power cord with fuses JP 100V,F,EA,ZRAW,201,Cordset
2010168800,POWER CORD CHILE for 9770 Batam,F,EA,ZRAW,201,Cordset
2010168801,9770 POWER CORD CHILE CPL VOLEX NEW,F,EA,ZRAW,201,Cordset
2010168802,POWER CORD 9770 CHILE 230V BLACK VOLEX,F,EA,ZRAW,201,Cordset
2010168900,POWER CORD 9774 CL TA HSING VLX,F,EA,ZRAW,201,Cordset
2010169300,POWER CORD 9744 SOUTH AFRICA,F,EA,ZRAW,201,Cordset
2010169500,POWER CORD TW 3P RED GLOSSY RE,F,EA,ZRAW,201,Cordset
2010169800,Power cord EU 230V 9781 ARIEL,F,EA,ZRAW,201,Cordset
2010172100,Power cord 9781 CH 230 V,F,EA,ZRAW,201,Cordset
2010172101,Power cord 9781 CH 230 V - LY NEW,F,EA,ZRAW,201,Cordset
2010172102,Power cord 9781 CH 230V SHRINK TUBE-LY,F,EA,ZRAW,201,Cordset
2010172103,Power cord 9781 CH LY LEAD<1000PPM,F,EA,ZCOM,201,Cordset
2010172104,Power cord 9781 CH 230V LY BLACK CORD,F,EA,ZCOM,201,Cordset
2010172200,Power cord 9781 MX 127/120 V,F,EA,ZRAW,201,Cordset
2010172201,Power cord 9781 MX 127/120V SHRINK TUBE,F,EA,ZRAW,201,Cordset
2010172202,Power cord 9781 MX 127/120V BLACK CORD,F,EA,ZRAW,201,Cordset
2010172300,Power cord 9781 TW 110 V,F,EA,ZRAW,201,Cordset
2010172301,Power cord 9781 TW 110V New,F,EA,ZRAW,201,Cordset
2010172302,Power cord 9781 TW 110V SHRINK TUBE-LY,F,EA,ZRAW,201,Cordset
2010172303,Power cord 9781 TW 110V LY BLACK CORD,F,EA,ZRAW,201,Cordset
2010172401,Power cord 9781 JP 100 V NEW,F,EA,ZRAW,201,Cordset
2010172402,Power cord 9781 JP 100V SHRINK TUBE,F,EA,ZRAW,201,Cordset
2010172403,Power cord 9781 JP 100V BLACK CORD,F,EA,ZRAW,201,Cordset
2010172500,Shiga Taiwan Power cord VCTF Black color,F,EA,ZRAW,201,Cordset
2010172501,Shiga Taiwan Power cord INC SHRINK TUBE,F,EA,ZRAW,201,Cordset
2010173100,Power cord set 230V Volex,F,EA,ZRAW,201,Cordset
2010173700,H.CORDSET JP PLUG LY-33B  w/fuse Volex,F,EA,ZRAW,201,Cordset
2010173800,H.CORDSET VDE PLUG LY-16 with fuse Volex,F,EA,ZRAW,201,Cordset
2010173900,H.CORDSET PLUG LY-13 with fuse AU Volex,F,EA,ZRAW,201,Cordset
2010174100,Power cord 230 V UK 9781 ARIEL,F,EA,ZRAW,201,Cordset
2010174101,Power cord 230 V UK 9781 - Volex NEW,F,EA,ZRAW,201,Cordset
2010174102,Power cord 9781 UK 230V TA HSING VLX,F,EA,ZRAW,201,Cordset
2010174200,Power cord 230 V CL 9781 ARIEL,F,EA,ZRAW,201,Cordset
2010174201,Power cord 230 V CL 9781 ARIEL NEW,F,EA,ZRAW,201,Cordset
2010174202,Power cord 9781 CL 230V SHRINK TUBE,F,EA,ZRAW,201,Cordset
2010174203,Power cord 9781 CL 230V BLACK CORD,F,EA,ZRAW,201,Cordset
2010174300,Power cord 230 V AU 9781 ARIEL,F,EA,ZRAW,201,Cordset
2010174301,Power cord 230 V AU 9781 ARIEL NEW,F,EA,ZRAW,201,Cordset
2010174302,Power cord 9781 AU 230V TA HSING VLX,F,EA,ZRAW,201,Cordset
2010174303,Power cord 9781 AU 230V VLX BLACK CORD,F,EA,ZRAW,201,Cordset
2010174400,Power cord 230/127 V BR 9781 ARIEL,F,EA,ZRAW,201,Cordset
2010174500,Power cord 230 V SA 9781 ARIEL,F,EA,ZRAW,201,Cordset
2010174501,Power cord 9781 SA 230V SHRINK TUBE,F,EA,ZRAW,201,Cordset
2010174502,Power cord 9781 SA 230V BLACK CORD,F,EA,ZRAW,201,Cordset
2010174600,Power cord 230 V AR 9781 ARIEL,F,EA,ZRAW,201,Cordset
2010174601,Power cord 230 V AR 9781 ARIEL NEW,F,EA,ZRAW,201,Cordset
2010174602,Power cord 9781 AR 230V SHRINK TUBE,F,EA,ZRAW,201,Cordset
2010174603,Power cord 9781 AR 230V BLACK CORD,F,EA,ZRAW,201,Cordset
2010174700,Power cord 230 V KR 9781 ARIEL,F,EA,ZRAW,201,Cordset
2010174701,Power cord 230 V KR 9781 - LY NEW,F,EA,ZRAW,201,Cordset
2010174702,Power cord 9781 KR 230V SHRINK TUBE-LY,F,EA,ZRAW,201,Cordset
2010174703,Power cord 9781 KR 230V LY BLACK CORD,F,EA,ZRAW,201,Cordset
2010174800,Power cord 120V US 9781 ARIEL,F,EA,ZRAW,201,Cordset
2010174801,Power cord 9781 US 230V SHRINK TUBE,F,EA,ZRAW,201,Cordset
2010174900,Power cord 230 V PE 9781 ARIEL,F,EA,ZRAW,201,Cordset
2010174901,Power cord 9781 PE 230V SHRINK TUBE,F,EA,ZRAW,201,Cordset
2010174902,Power cord 9781 PE 230V BLACK CORD,F,EA,ZRAW,201,Cordset
2010175000,Power cord 230 V CN 9781 ARIEL,F,EA,ZRAW,201,Cordset
2010175001,Power cord 230 V CN 9781 ARIEL NEW,F,EA,ZRAW,201,Cordset
2010175002,Power cord 9781 CN 230V SHRINK TUBE,F,EA,ZRAW,201,Cordset
2010175003,Power cord 9781 CN 230V BLACK CORD,F,EA,ZRAW,201,Cordset
2010175100,Power cord 230V EU 9781 Ariel compact,F,EA,ZRAW,201,Cordset
2010175101,Power cord 9781 EU 230V TA HSING VLX,F,EA,ZRAW,201,Cordset
2010175102,Power cord 9781 EU 230V VLX BLACK CORD,F,EA,ZRAW,201,Cordset
2010175200,Power cord 110 V US 9781 ARIEL,F,EA,ZRAW,201,Cordset
2010175800,Power cord IS 230 V 9781 ARIEL,F,EA,ZRAW,201,Cordset
2010175801,Power cord 9781 IS 230V SHRINK TUBE,F,EA,ZRAW,201,Cordset
2010175900,Power cord 9781 BR 127 V,F,EA,ZRAW,201,Cordset
2010175901,Power cord 9781 BR 127V SHRINK TUBE,F,EA,ZRAW,201,Cordset
2010178500,Power cord 9781 CH 230 V - Volex,F,EA,ZRAW,201,Cordset
2010178501,Power cord 9781 CH 230 V - Volex NEW,F,EA,ZRAW,201,Cordset
2010178502,Power cord 9781 CH 230V TA HSING VLX,F,EA,ZRAW,201,Cordset
2010178600,Power cord 230 V CL 9781 ARIEL - Volex,F,EA,ZRAW,201,Cordset
2010178601,Power cord 9781 CL 230V TA HSING VLX,F,EA,ZRAW,201,Cordset
2010178700,Power cord 230 V KR 9781 ARIEL - Volex,F,EA,ZRAW,201,Cordset
2010178701,Power cord 9781 KR 230V TA HSING VLX,F,EA,ZRAW,201,Cordset
2010178702,Power cord 9781 KR 230V SHRNK TUBE-Volex,F,EA,ZRAW,201,Cordset
2010178800,Power cord 230 V UK 9781 ARIEL - LY,F,EA,ZRAW,201,Cordset
2010178801,Power cord 230 V UK 9781  - LY NEW,F,EA,ZRAW,201,Cordset
2010178802,Power cord 9781 UK 230V SHRINK TUBE-LY,F,EA,ZRAW,201,Cordset
2010178803,Power cord 230 V UK LY ROHS COMPLY,F,EA,ZCOM,201,Cordset
2010178804,Power cord 9781 UK 230V LY BLACK CORD,F,EA,ZCOM,201,Cordset
2010180900,BLANK,F,EA,ZRAW,201,Cordset
2010184100,Power cord 230V EU 9781 Compact-LY,F,EA,ZRAW,201,Cordset
2010184101,Power cord 9781 EU 230V SHRINK TUBE-LY,F,EA,ZRAW,201,Cordset
2010184102,Power cord 9781 EU LY ROHS COMPLY,F,EA,ZCOM,201,Cordset
2010184103,Power cord 9781 EU 230V LY BLACK CORD,F,EA,ZCOM,201,Cordset
2010185100,POWER CORD 9603 EU BLACK,F,EA,ZRAW,201,Cordset
2010186400,Power cord 9781 PH 230V SHRINK TUBE,F,EA,ZRAW,201,Cordset
2010186600,POWER CORD BEIGE PT 12-0404 TPG W/WIRE,F,EA,ZRAW,201,Cordset
2010187300,9770 POWER CORD TW FROM LY,F,EA,ZRAW,201,Cordset
2010187301,POWER CORD 9770 TW 110V  LY BLACK CORD,F,EA,ZRAW,201,Cordset
2010187400,9770 POWER CORD UK CPL VOLEX NEW_,F,EA,ZRAW,201,Cordset
2010187900,POWER CORD EU COMPACT PLUG using 4.0mm f,F,EA,ZRAW,201,Cordset
2010188000,POWER CORD 9770 CPL UK LY using 4.0mm fu,F,EA,ZRAW,201,Cordset
2010188100,POWER CORD 9770 CN CPL LY using 4.0mm fu,F,EA,ZRAW,201,Cordset
2010188200,POWER CORD 9770 KR CPL LY using 4.0mm fu,F,EA,ZRAW,201,Cordset
2010188300,POWER CORD 9770 AR CPL LY using 4.0mm fu,F,EA,ZRAW,201,Cordset
2010188301,POWER CORD 9770 AR 230V 4.0mm BLACKCORD,F,EA,ZRAW,201,Cordset
2010188400,POWER CORD 9770 CH CPL LY using 4.0mm fu,F,EA,ZRAW,201,Cordset
2010188500,POWER CORD 9770 AU using 4.0mm fuses,F,EA,ZRAW,201,Cordset
2010188501,POWER CORD 9770 AU 230V 4.0mm BLACKCORD,F,EA,ZRAW,201,Cordset
2010188600,POWER CORD 9770 ZA RED CABLE using 4.0mm,F,EA,ZRAW,201,Cordset
2010188601,POWER CORD 9770 ZA 230V 4.0mm BLACKCORD,F,EA,ZRAW,201,Cordset
2010188700,POWER CORD 9770 CL using 4.0mm fuses,F,EA,ZRAW,201,Cordset
2010189500,POWER CORD 9603 EU COLD GREY,F,EA,ZRAW,201,Cordset
2010190300,POWER CORD VDE CPL BLACK,F,EA,ZRAW,201,Cordset
2010190400,POWER CORD UK CPL BLACK,F,EA,ZRAW,201,Cordset
2020067100,NTC FOR MINI(THINKING),F,EA,ZRAW,202,Internal Wire
2020090700,NTC FOR SUNNY,F,EA,ZRAW,202,Internal Wire
2030029600,WIRE FOR D/U PUMP 230V,F,EA,ZRAW,203,Wire Assy
2030033800,WIRE FOR D/U PUMP 100/127V,F,EA,ZRAW,203,Wire Assy
2030033900,WIRE FOR D/U PUMP 120V UL,F,EA,ZRAW,203,Wire Assy
2030042701,FLOWMETER WIRE (WITH PCB),F,EA,ZRAW,203,Wire Assy
2030057700,WIRE NTC SENSOR (APR),F,EA,ZRAW,203,Wire Assy
2030067900,S2 wire main PCB to Pos.switch,F,EA,ZRAW,203,Wire Assy
2030068200,wire for safety1 S2,F,EA,ZRAW,203,Wire Assy
2030068300,WIRE NTC (THINKING),F,EA,ZRAW,203,Wire Assy
2030068400,WIRE NTC APR-MF98.63KX4300HC100A04,F,EA,ZRAW,203,Wire Assy
2030068501,PUMP WIRE 9770 EXCEPT US,F,EA,ZRAW,203,Wire Assy
2030068502,PUMP WIRE 9770 EXCEPT length 117mm,F,EA,ZRAW,203,Wire Assy
2030068600,WIRE VALVE SWITCH,F,EA,ZRAW,203,Wire Assy
2030071800,WIRE PCB-VALVE SWITCH,F,EA,ZRAW,203,Wire Assy
2030072200,WIRE FOR D/U PUMP 230V,F,EA,ZRAW,203,Wire Assy
2030072300,WIRE FOR D/U PUMP 100-127V,F,EA,ZRAW,203,Wire Assy
2030074700,WIRE VALVE SWITCH,F,EA,ZRAW,203,Wire Assy
2030074800,WIRE NTC,F,EA,ZRAW,203,Wire Assy
2030074900,WIRE FOR PUMP TO PCB 230V,F,EA,ZRAW,203,Wire Assy
2030075000,WIRE SAFETY SWITCH TO PCBA,F,EA,ZRAW,203,Wire Assy
2030076900,reed sensor with wire,F,EA,ZRAW,203,Wire Assy
2030077101,PUMP WIRE FOR 9770 120V US,F,EA,ZRAW,203,Wire Assy
2030077102,PUMP WIRE FOR 9770 120V length 117mm,F,EA,ZRAW,203,Wire Assy
2030077200,NTC WITH WIRE NTC (APR),F,EA,ZRAW,203,Wire Assy
2030078200,TAMA wire main PCB to  motor 12V,F,EA,ZRAW,203,Wire Assy
2030078300,TAMA wire main PCB to valve 12V,F,EA,ZRAW,203,Wire Assy
2030078900,WIRE NTC (APR),F,EA,ZRAW,203,Wire Assy
2030079000,WIRE VALVE SWITCH,F,EA,ZRAW,203,Wire Assy
2030079700,PUMP live WIRE 230V,F,EA,ZRAW,203,Wire Assy
2030079800,Pump neutral wire 230V,F,EA,ZRAW,203,Wire Assy
2030080400,NTC WITH WIRE NTC (APR),F,EA,ZRAW,203,Wire Assy
2030080500,NTC WITH WIRE (THINKING),F,EA,ZRAW,203,Wire Assy
2030080600,WIRE MAINBOARD HEAD,F,EA,ZRAW,203,Wire Assy
2030081900,WIRE PUMP TO MAIN PCB EU,F,EA,ZRAW,203,Wire Assy
2030083900,boiler -live- wire- EU,F,EA,ZRAW,203,Wire Assy
2030084000,boiler- neutral- wire- EU,F,EA,ZRAW,203,Wire Assy
2030084100,boiler -live-wire- Jp,F,EA,ZRAW,203,Wire Assy
2030084201,boiler-neutral-wire- Jp,F,EA,ZRAW,203,Wire Assy
2030084300,Pump-live-wire-Jp,F,EA,ZRAW,203,Wire Assy
2030086100,GROUND wire without tin for 9663,F,EA,ZRAW,203,Wire Assy
2030086200,Shiga WIRE NTC (APR),F,EA,ZRAW,203,Wire Assy
2030086300,2SHIGA motor wire to 12V,F,EA,ZRAW,203,Wire Assy
2030086400,Shiga wire MMI to Pos.switch,F,EA,ZRAW,203,Wire Assy
2030086500,WIRE VALVE SWITCH,F,EA,ZRAW,203,Wire Assy
2030086600,reed sensor with wire,F,EA,ZRAW,203,Wire Assy
2030086601,reed sensor with wire (MS324-1131A),F,EA,ZRAW,203,Wire Assy
2030086700,wire for safety1 Shiga,F,EA,ZRAW,203,Wire Assy
2030086800,FLOWMETER WIRE(WITH PCB)HONEYWEL SS360ST,F,EA,ZRAW,203,Wire Assy
2030088100,WIRE HEAD VALVE SWITCH,F,EA,ZRAW,203,Wire Assy
2030095300,Cable main to pump,F,EA,ZRAW,203,Wire Assy
2030095500,Cable NTC to main,F,EA,ZRAW,203,Wire Assy
2030095600,Cable valve switch to main,F,EA,ZRAW,203,Wire Assy
2030098200,WIRE PUMP 230V INCL. FUSE,F,EA,ZRAW,203,Wire Assy
2030098300,WIRE PUMP 120V INCL. FUSE,F,EA,ZRAW,203,Wire Assy
2030098400,WIRE MAINBOARD HEAD BATAM,F,EA,ZRAW,203,Wire Assy
2030098800,FLOWMETER WIRE (WITH PCB) -HNWL sensor,F,EA,ZRAW,203,Wire Assy
2030099700,WIRE FOR D/U PUMP 230V,F,EA,ZRAW,203,Wire Assy
2030099701,WIRE FOR D/U PUMP 230V WTH SHRINK TUBE,F,EA,ZRAW,203,Wire Assy
2030099800,WIRE NTC (APR) - 135 mm,F,EA,ZRAW,203,Wire Assy
2030100200,WIRE FOR D/U PUMP 100 V 9781  ARIEL,F,EA,ZRAW,203,Wire Assy
2030100300,WIRE FOR D/U PUMP 120 V 9781  ARIEL,F,EA,ZRAW,203,Wire Assy
2030101500,WIRE VALVE SWITCH 9781 ariel,F,EA,ZRAW,203,Wire Assy
2030101700,Wire for safety1 Shiga Volex,F,EA,ZRAW,203,Wire Assy
2030101800,SHIGA motor wire to 12V Volex,F,EA,ZRAW,203,Wire Assy
2030101900,Shiga wire MMI to Pos.switch Volex,F,EA,ZRAW,203,Wire Assy
2030102000,WIRE VALVE SWITCH Volex,F,EA,ZRAW,203,Wire Assy
2030107800,"SiliconeWire 0.75mm2VDE7/TC180,300V BLU",F,EA,ZRAW,203,Wire Assy
2030107900,"SiliconeWire 0.75mm2 VDE7/TC180,300V BRO",F,EA,ZRAW,203,Wire Assy
2030108800,WIRE NTC (THINKING) - 135 mm,F,EA,ZRAW,203,Wire Assy
2030111500,NTC(200°C Epoxy),F,EA,ZRAW,203,Wire Assy
2030112800,WIRE 7 W/PCBA FOR HALL SWITCH/TANK LED,F,EA,ZRAW,203,Wire Assy
2030112900,WIRE HEATER TO PCBA L,F,EA,ZRAW,203,Wire Assy
2030113000,WIRE HEATER TO PCBA N,F,EA,ZRAW,203,Wire Assy
2030113500,WIRE8 SPOUT PCBA TO FLEX PCB,F,EA,ZRAW,203,Wire Assy
2030114000,WIRE13 PUMP TO UI PCB),F,EA,ZRAW,203,Wire Assy
2030114400,Assy wire MainPCB - flowmeter,F,EA,ZRAW,203,Wire Assy
2030114500,Wire heater to main,F,EA,ZRAW,203,Wire Assy
2030114600,Wire mainPCB to valve,F,EA,ZRAW,203,Wire Assy
2030114700,Wire MainPCB to HMI,F,EA,ZRAW,203,Wire Assy
2030115400,NTC WITH WIRE (200°C Epoxy),F,EA,ZRAW,203,Wire Assy
2030116800,Pump Wire 9770 Fuse 4.0mm except US,F,EA,ZRAW,203,Wire Assy
2030116900,Pump Wire 9770 Fuse G4A00117C 4.0mm exce,F,EA,ZRAW,203,Wire Assy
2030117000,Pump Wire 9770 Fuse 4.0mm for US,F,EA,ZRAW,203,Wire Assy
2030117100,Pump Wire 9770 Fuse G4A00117C 4.0mm for,F,EA,ZRAW,203,Wire Assy
2060008100,SHRIN TUBE 2.5x20 #6100573,E,EA,ZCOM,206,Insulation Tube
2060013800,SHRIN TUBE 4x45 #6100697,E,EA,ZCOM,206,Insulation Tube
2060022500,COLD WATER TUBE TRANSPARENT L=1M,E,EA,ZCOM,206,Insulation Tube
2060036600,INSULATION TUBE 7x45 #6280008700,E,EA,ZCOM,206,Insulation Tube
2060048700,TUBE BACKUP MIXCH 245MM #61120,E,EA,ZCOM,206,Insulation Tube
2060048800,TUBE HEATER TO VALVE 80MM #6280005300,E,EA,ZCOM,206,Insulation Tube
2060048900,TUBE 3-Way VALVE TO BPV 135MM #6112040,E,EA,ZCOM,206,Insulation Tube
2060049000,TUBE BPV TO JET 200MM #6280005300,E,EA,ZCOM,206,Insulation Tube
2060049200,TUBE PUMP HEATER 197MM,E,EA,ZCOM,206,Insulation Tube
2060050900,SHRIN TUBE 5x30MM #6280004600,E,EA,ZCOM,206,Insulation Tube
2060051400,TUBE BPV-MC 370MM,E,EA,ZCOM,206,Insulation Tube
2060051500,TUBE TB TO F-CONNECTOR 125MM,E,EA,ZCOM,206,Insulation Tube
2060051600,TUBE F-CONNECTOR TO JET 400MM,E,EA,ZCOM,206,Insulation Tube
2060051700,TUBE F-CONNECTOR TO BPV 150MM,E,EA,ZCOM,206,Insulation Tube
2060053900,SHRINKAGE TUBE,E,EA,ZCOM,206,Insulation Tube
2060056100,SHRIN TUBE ID.5MM 125C,F,EA,ZRAW,206,Insulation Tube
2980005000,HOSE AIRTRAP TO E-VALVE L110mm,E,EA,ZCOM,298,Other Special Parts
